{SimaPro 8.5.0.0};;;;;
{methods};;;;;
{Date: 2018-03-01};;;;;
{Time: 11:29:24};;;;;
{Project: Methods};;;;;
{CSV Format version: 8.0.5};;;;;
{CSV separator: Semicolon};;;;;
{Decimal separator: .};;;;;
{Date separator: -};;;;;
{Short date format: yyyy-MM-dd};;;;;
{Selection: Selection (1)};;;;;
{Related objects (system descriptions, substances, units, etc.): Yes};;;;;
{Include sub product stages and processes: No};;;;;
{Open library: 'Methods'};;;;;
;;;;;
Method;;;;;
;;;;;
Name;;;;;
IMPACTWorld+ (Default_Recommended_Midpoint 1.21);;;;;
;;;;;
Version;;;;;
1;21;;;;
;;;;;
Comment;;;;;
"IMPACTWorld+ (Default_Midpoint). Version 1.2IMPACT World+, is the update of the IMPACT 2002+, LUCAS, and EDIP methods. Most of the regional impact categories have been spatially resolved and all the long-term impact categories have been temporally resolved: short-term damages (over the 100 years after the emission) have been differentiated from long-term damages. Included categories:Global warmingGlobal warming-GTPLand occupation, biodiversityLand transformation, biodiversityFossil energy useMineral resources useWater useFreshwater acidificationTerrestrial acidificationFreshwater eutrophicationMarine eutrophicationFreshwater ecotoxicityRespiratory inorganicsRespiratory organicsToxicity cancerToxicity non cancerIonizing radiationOzone Layer DepletionRelease: apl ri2018
Land Transformation CFs have been corrected from previous version (1.2) 
More info: http://www.impactworldplus.org/en/";;;;;
;;;;;
Raw;land;Transformation, to dump site, inert material landfill, VU;;0.737068966;m2
Raw;land;Transformation, to dump site, inert material landfill, WF;;0.737068966;m2
Raw;land;Transformation, to dump site, inert material landfill, YE;;0.737068966;m2
Raw;land;Transformation, to dump site, inert material landfill, YT;;0.737068966;m2
Raw;land;Transformation, to dump site, inert material landfill, ZA;;0.737068966;m2
Raw;land;Transformation, to dump site, inert material landfill, ZM;;0.737068966;m2
Raw;land;Transformation, to dump site, inert material landfill, ZW;;0.737068966;m2
Raw;land;Transformation, to dump site, IQ;;0.715517241;m2
Raw;land;Transformation, to dump site, IR;;0.745689655;m2
Raw;land;Transformation, to dump site, IS;;0.737068966;m2
Raw;land;Transformation, to dump site, IT;;0.737068966;m2
Raw;land;Transformation, to dump site, JE;;0.715517241;m2
Raw;land;Transformation, to dump site, JM;;0.737068966;m2
Raw;land;Transformation, to dump site, JO;;0.737068966;m2
Raw;land;Transformation, to dump site, JP;;0.715517241;m2
Raw;land;Transformation, to dump site, KE;;0.737068966;m2
Raw;land;Transformation, to dump site, KG;;0.793103448;m2
Raw;land;Transformation, to dump site, KH;;0.737068966;m2
Raw;land;Transformation, to dump site, KM;;0.737068966;m2
Raw;land;Transformation, to dump site, KN;;0.737068966;m2
Raw;land;Transformation, to dump site, KP;;0.715517241;m2
Raw;land;Transformation, to dump site, KR;;0.715517241;m2
Raw;land;Transformation, to dump site, KW;;0.737068966;m2
Raw;land;Transformation, to dump site, KY;;0.737068966;m2
Raw;land;Transformation, to dump site, KZ;;0.793103448;m2
Raw;land;Transformation, to dump site, LA;;0.737068966;m2
Raw;land;Transformation, to dump site, LB;;0.737068966;m2
Raw;land;Transformation, to dump site, LC;;0.737068966;m2
Raw;land;Transformation, to dump site, LI;;0.75862069;m2
Raw;land;Transformation, to dump site, LK;;0.737068966;m2
Raw;land;Transformation, to dump site, LR;;0.737068966;m2
Raw;land;Transformation, to dump site, LS;;0.737068966;m2
Raw;land;Transformation, to dump site, LT;;0.715517241;m2
Raw;land;Transformation, to dump site, LU;;0.715517241;m2
Raw;land;Transformation, to dump site, LV;;0.715517241;m2
Raw;land;Transformation, to dump site, LY;;0.737068966;m2
Raw;land;Transformation, to dump site, MA;;0.793103448;m2
Raw;land;Transformation, to dump site, Mangroves;;0.737068966;m2
Raw;land;Transformation, to dump site, MC;;0.737068966;m2
Raw;land;Transformation, to dump site, MD;;0.715517241;m2
Raw;land;Transformation, to dump site, ME;;0.715517241;m2
Raw;land;Transformation, to dump site, Medit. forest wood. and scrub;;0.737068966;m2
Raw;land;Transformation, to dump site, MF;;0.737068966;m2
Raw;land;Transformation, to dump site, MG;;0.737068966;m2
Raw;land;Transformation, to dump site, MK;;0.715517241;m2
Raw;land;Transformation, to dump site, ML;;0.737068966;m2
Raw;land;Transformation, to dump site, MM;;0.771551724;m2
Raw;land;Transformation, to dump site, MN;;0.793103448;m2
Raw;land;Transformation, to dump site, MO;;0.737068966;m2
Raw;land;Transformation, to dump site, Montane grass and shrub;;0.737068966;m2
Raw;land;Transformation, to dump site, MQ;;0.737068966;m2
Raw;land;Transformation, to dump site, MR;;0.737068966;m2
Raw;land;Transformation, to dump site, MS;;0.737068966;m2
Raw;land;Transformation, to dump site, MT;;0.737068966;m2
Raw;land;Transformation, to dump site, MU;;0.737068966;m2
Raw;land;Transformation, to dump site, MW;;0.737068966;m2
Raw;land;Transformation, to dump site, MX;;0.737068966;m2
Raw;land;Transformation, to dump site, MY;;0.737068966;m2
Raw;land;Transformation, to dump site, MZ;;0.737068966;m2
Raw;land;Transformation, to dump site, NA;;0.737068966;m2
Raw;land;Transformation, to dump site, NC;;0.737068966;m2
Raw;land;Transformation, to dump site, NE;;0.737068966;m2
Raw;land;Transformation, to dump site, NG;;0.737068966;m2
Raw;land;Transformation, to dump site, NI;;0.737068966;m2
Raw;land;Transformation, to dump site, NL;;0.715517241;m2
Raw;land;Transformation, to dump site, NO;;0.737068966;m2
Raw;land;Transformation, to dump site, NP;;0.762931034;m2
Raw;land;Transformation, to dump site, NZ;;0.715517241;m2
Raw;land;Transformation, to dump site, OCE;;0.715517241;m2
Raw;land;Transformation, to dump site, OM;;0.737068966;m2
Raw;land;Transformation, to dump site, PA;;0.737068966;m2
Raw;land;Transformation, to dump site, PE;;0.737068966;m2
Raw;land;Transformation, to dump site, PG;;0.737068966;m2
Raw;land;Transformation, to dump site, PH;;0.737068966;m2
Raw;land;Transformation, to dump site, PK;;0.788793103;m2
Raw;land;Transformation, to dump site, PL;;0.719827586;m2
Raw;land;Transformation, to dump site, PR;;0.737068966;m2
Raw;land;Transformation, to dump site, PS;;0.737068966;m2
Raw;land;Transformation, to dump site, PT;;0.715517241;m2
Raw;land;Transformation, to dump site, PY;;0.737068966;m2
Raw;land;Transformation, to dump site, QA;;0.737068966;m2
Raw;land;Transformation, to dump site, RAF;;0.793103448;m2
Raw;land;Transformation, to dump site, RAS;;0.737068966;m2
Raw;land;Transformation, to dump site, RE;;0.737068966;m2
Raw;land;Transformation, to dump site, RER;;0.724137931;m2
Raw;land;Transformation, to dump site, residual material landfill;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, AD;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, AE;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, AF;;0.793103448;m2
Raw;land;Transformation, to dump site, residual material landfill, AG;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, AI;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, AL;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, AM;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, AO;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, AR;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, AT;;0.745689655;m2
Raw;land;Transformation, to dump site, residual material landfill, AU;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, AW;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, AX;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, AZ;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, BA;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, BB;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, BD;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, BE;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, BF;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, BG;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, BI;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, BJ;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, BL;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, BN;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, BO;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, BQ;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, BR;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, BS;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, BT;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, BW;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, BY;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, BZ;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, CA;;0.775862069;m2
Raw;land;Transformation, to dump site, residual material landfill, CD;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, CF;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, CG;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, CH;;0.745689655;m2
Raw;land;Transformation, to dump site, residual material landfill, CI;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, CL;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, CM;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, CN;;0.724137931;m2
Raw;land;Transformation, to dump site, residual material landfill, CO;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, CR;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, CU;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, CW;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, CY;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, CZ;;0.719827586;m2
Raw;land;Transformation, to dump site, residual material landfill, DE;;0.724137931;m2
Raw;land;Transformation, to dump site, residual material landfill, DJ;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, DK;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, DM;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, DO;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, DZ;;0.793103448;m2
Raw;land;Transformation, to dump site, residual material landfill, EC;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, EE;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, EG;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, EH;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, ER;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, ES;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, ET;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, FI;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, FJ;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, FK;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, FO;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, FR;;0.724137931;m2
Raw;land;Transformation, to dump site, residual material landfill, GA;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, GB;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, GD;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, GE;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, GF;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, GG;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, GH;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, GI;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, GLO;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, GM;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, GN;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, GP;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, GQ;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, GR;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, GT;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, GW;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, GY;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, HK;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, HN;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, HR;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, HT;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, HU;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, ID;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, IE;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, IL;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, IM;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, IN;;0.775862069;m2
Raw;land;Transformation, to dump site, residual material landfill, IQ;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, IR;;0.745689655;m2
Raw;land;Transformation, to dump site, residual material landfill, IS;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, IT;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, JE;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, JM;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, JO;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, JP;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, KE;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, KG;;0.793103448;m2
Raw;land;Transformation, to dump site, residual material landfill, KH;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, KM;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, KN;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, KP;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, KR;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, KW;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, KY;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, KZ;;0.793103448;m2
Raw;land;Transformation, to dump site, residual material landfill, LA;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, LB;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, LC;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, LI;;0.75862069;m2
Raw;land;Transformation, to dump site, residual material landfill, LK;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, LR;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, LS;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, LT;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, LU;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, LV;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, LY;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, MA;;0.793103448;m2
Raw;land;Transformation, to dump site, residual material landfill, MC;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, MD;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, ME;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, MF;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, MG;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, MK;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, ML;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, MM;;0.771551724;m2
Raw;land;Transformation, to dump site, residual material landfill, MN;;0.793103448;m2
Raw;land;Transformation, to dump site, residual material landfill, MO;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, MQ;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, MR;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, MS;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, MT;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, MU;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, MW;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, MX;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, MY;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, MZ;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, NA;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, NC;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, NE;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, NG;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, NI;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, NL;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, NO;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, NP;;0.762931034;m2
Raw;land;Transformation, to dump site, residual material landfill, NZ;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, OCE;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, OM;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, PA;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, PE;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, PG;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, PH;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, PK;;0.788793103;m2
Raw;land;Transformation, to dump site, residual material landfill, PL;;0.719827586;m2
Raw;land;Transformation, to dump site, residual material landfill, PR;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, PS;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, PT;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, PY;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, QA;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, RAF;;0.793103448;m2
Raw;land;Transformation, to dump site, residual material landfill, RAS;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, RE;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, RER;;0.724137931;m2
Raw;land;Transformation, to dump site, residual material landfill, RLA;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, RNA;;0.75862069;m2
Raw;land;Transformation, to dump site, residual material landfill, RO;;0.728448276;m2
Raw;land;Transformation, to dump site, residual material landfill, RS;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, RU;;0.719827586;m2
Raw;land;Transformation, to dump site, residual material landfill, RW;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, SA;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, SB;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, SD;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, SE;;0.715517241;m2
Raw;land;Transformation, to dump site, residual material landfill, SG;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, SI;;0.75862069;m2
Raw;land;Transformation, to dump site, residual material landfill, SK;;0.728448276;m2
Raw;land;Transformation, to dump site, residual material landfill, SL;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, SM;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, SN;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, SO;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, SR;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, SS;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, ST;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, SV;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, SX;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, SY;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, SZ;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, TC;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, TD;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, TG;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, TH;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, TJ;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, TL;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, TM;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, TN;;0.793103448;m2
Raw;land;Transformation, to dump site, residual material landfill, TR;;0.719827586;m2
Raw;land;Transformation, to dump site, residual material landfill, TT;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, TW;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, TZ;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, UA;;0.728448276;m2
Raw;land;Transformation, to dump site, residual material landfill, UG;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, US;;0.754310345;m2
Raw;land;Transformation, to dump site, residual material landfill, UY;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, UZ;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, VA;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, VC;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, VE;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, VG;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, VI;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, VN;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, VU;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, WF;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, YE;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, YT;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, ZA;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, ZM;;0.737068966;m2
Raw;land;Transformation, to dump site, residual material landfill, ZW;;0.737068966;m2
Raw;land;Transformation, to dump site, RLA;;0.715517241;m2
Raw;land;Transformation, to dump site, RNA;;0.75862069;m2
Raw;land;Transformation, to dump site, RO;;0.728448276;m2
Raw;land;Transformation, to dump site, RS;;0.715517241;m2
Raw;land;Transformation, to dump site, RU;;0.719827586;m2
Raw;land;Transformation, to dump site, RW;;0.737068966;m2
Raw;land;Transformation, to dump site, SA;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, AD;;0.715517241;m2
Raw;land;Transformation, to dump site, sanitary landfill, AE;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, AF;;0.793103448;m2
Raw;land;Transformation, to dump site, sanitary landfill, AG;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, AI;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, AL;;0.715517241;m2
Raw;land;Transformation, to dump site, sanitary landfill, AM;;0.715517241;m2
Raw;land;Transformation, to dump site, sanitary landfill, AO;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, AR;;0.715517241;m2
Raw;land;Transformation, to dump site, sanitary landfill, AT;;0.745689655;m2
Raw;land;Transformation, to dump site, sanitary landfill, AU;;0.715517241;m2
Raw;land;Transformation, to dump site, sanitary landfill, AW;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, AX;;0.715517241;m2
Raw;land;Transformation, to dump site, sanitary landfill, AZ;;0.715517241;m2
Raw;land;Transformation, to dump site, sanitary landfill, BA;;0.715517241;m2
Raw;land;Transformation, to dump site, sanitary landfill, BB;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, BD;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, BE;;0.715517241;m2
Raw;land;Transformation, to dump site, sanitary landfill, BF;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, BG;;0.715517241;m2
Raw;land;Transformation, to dump site, sanitary landfill, BI;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, BJ;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, BL;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, BN;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, BO;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, BQ;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, BR;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, BS;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, BT;;0.715517241;m2
Raw;land;Transformation, to dump site, sanitary landfill, BW;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, BY;;0.715517241;m2
Raw;land;Transformation, to dump site, sanitary landfill, BZ;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, CA;;0.775862069;m2
Raw;land;Transformation, to dump site, sanitary landfill, CD;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, CF;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, CG;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, CH;;0.745689655;m2
Raw;land;Transformation, to dump site, sanitary landfill, CI;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, CL;;0.715517241;m2
Raw;land;Transformation, to dump site, sanitary landfill, CM;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, CN;;0.724137931;m2
Raw;land;Transformation, to dump site, sanitary landfill, CO;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, CR;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, CU;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, CW;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, CY;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, CZ;;0.719827586;m2
Raw;land;Transformation, to dump site, sanitary landfill, DE;;0.724137931;m2
Raw;land;Transformation, to dump site, sanitary landfill, DJ;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, DK;;0.715517241;m2
Raw;land;Transformation, to dump site, sanitary landfill, DM;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, DO;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, DZ;;0.793103448;m2
Raw;land;Transformation, to dump site, sanitary landfill, EC;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, EE;;0.715517241;m2
Raw;land;Transformation, to dump site, sanitary landfill, EG;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, EH;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, ER;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, ES;;0.715517241;m2
Raw;land;Transformation, to dump site, sanitary landfill, ET;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, FI;;0.715517241;m2
Raw;land;Transformation, to dump site, sanitary landfill, FJ;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, FK;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, FO;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, FR;;0.724137931;m2
Raw;land;Transformation, to dump site, sanitary landfill, GA;;0.737068966;m2
Raw;land;Transformation, to dump site, sanitary landfill, GB;;0.715517241;m2
